 Mean of the integrated profile, Standard deviation of the integrated profile, Excess kurtosis of the integrated profile, Skewness of the integrated profile, Mean of the DM-SNR curve, Standard deviation of the DM-SNR curve, Excess kurtosis of the DM-SNR curve, Skewness of the DM-SNR curve,target_class
92.2265625,35.79743681,0.561321992,2.620863648,2.663043478,21.2187446,8.448437639,73.09445194,0
117.96875,52.87543403,0.074069462,-0.237292248,2.68729097,16.09075034,8.570287067,92.65196454,0
136.515625,49.75957577,-0.070325519,-0.171033781,4.2090301,25.99613655,6.637462477,45.40270289,0
108.71875,48.95596515,0.12615986,-0.448122647,5.433110368,23.76451587,5.64175664,37.26890359,0
142.890625,47.77015844,-0.129170844,0.17571287,29.88879599,65.15238255,1.894576016,1.952968334,0
92.921875,44.8954705,0.638107382,1.436253927,2.053511706,12.76408577,10.48362997,153.5699653,0
109.265625,50.08375553,0.218098183,-0.067216567,6.2090301,27.57376459,5.265892607,29.67175948,0
120.9609375,58.79724196,0.232217365,-0.755387391,6.277591973,31.29680227,5.833197128,35.0768173,0
102.109375,50.87411461,0.426817294,-0.154472803,1.818561873,15.86849248,10.81491438,131.0409652,0
123.453125,48.15289117,0.306936263,0.259005915,5.361204013,26.87615534,5.711647473,35.18155849,0
95.0078125,40.21980546,0.3475781,1.153164381,2.77006689,18.21774119,7.85120501,70.80193775,0
128.3046875,50.57552499,0.2098964,-0.141520318,3.801839465,20.38742719,7.461714962,65.8113725,0
89.671875,37.52105854,0.601359824,1.764652112,2.54180602,17.22589707,9.405202323,103.6204913,0
125.25,49.09366049,0.012927723,-0.330402448,1.823578595,14.35391685,11.87667573,165.5076856,0
101.3125,38.18760229,0.321391285,1.175693495,2.433110368,18.58289862,9.044116361,90.5088645,0
120.453125,50.98251222,-0.049046934,-0.334631377,18.69147157,51.21049055,2.541428789,4.930561896,0
105.40625,47.91144786,0.132902885,-0.216919297,3.029264214,18.42561598,7.936142053,75.30249031,0
132.046875,52.21378221,-0.089728695,-0.439797531,2.837792642,17.720907,8.826011873,91.67276321,0
101.8984375,40.9101225,0.493645552,1.437916601,1.81270903,11.71262814,12.48064664,215.0974089,0
88.7109375,39.20960348,0.442559516,1.47792477,4.444816054,25.30894983,6.633057813,47.29675305,0
119.9609375,45.99836993,-0.04475224,0.298828418,3.295986622,21.9239187,7.636629264,62.86318945,0
102.3828125,37.59822991,0.502068305,1.589864986,2.839464883,19.0167849,8.060241913,74.38439189,0
126.421875,53.36425673,-0.01515238,-0.466873959,1.818561873,14.09557759,11.5855082,162.5358771,0
74.828125,35.29255175,1.001460528,3.854294692,3.321906355,21.03244559,8.239854854,76.87321565,0
120.2890625,49.08588652,0.0230447,-0.025436419,3.247491639,17.20301615,7.498141778,70.72098564,0
129.1953125,42.45918235,0.135898752,0.180111442,36.20819398,70.3372856,1.582531418,0.819140899,0
131.34375,43.89910974,0.063867698,0.333785065,1.275083612,12.99589907,14.05851491,224.0848721,0
119.75,49.60437229,0.123172823,-0.053396182,3.719063545,21.18120588,7.151169863,57.42606041,0
134.796875,47.23947624,-0.049336031,0.154492364,1.607023411,12.82286384,11.59803558,170.8579575,0
109.8046875,47.28191029,0.126457897,0.384053013,0.912207358,12.04075374,15.66090109,269.2654493,0
123.0546875,51.9847196,0.081616361,-0.280946202,2.001672241,12.78795409,11.18659964,167.2537867,0
120.6875,46.34192722,0.263474585,0.431852697,1.887123746,12.31477352,11.39241386,179.3048124,0
138.4453125,51.4192037,-0.005022167,-0.479630801,2.12458194,19.03570921,10.04792617,106.7079716,0
128.5703125,50.16000704,0.058190897,-0.471664776,1.491638796,10.43778015,14.55837738,303.4759152,0
102.71875,49.36058927,0.422595877,-0.217881336,10.58444816,40.36187138,3.795366353,13.25309467,0
132.984375,50.75061335,-0.111620993,-0.268205362,2.183946488,14.19593928,10.01538307,130.3850081,0
130.6875,46.80123362,-0.086492372,0.22312186,2.877090301,22.32462182,8.565836039,76.167596,0
116.1640625,54.87639197,0.111165605,-0.275940585,1.161371237,11.0117699,14.26783995,265.7342565,0
124.828125,43.50181558,-0.182017421,0.485035347,3.35451505,20.88196814,7.646885266,66.33991798,0
60.1484375,49.56342052,2.042535958,4.475835277,7.959866221,36.35170628,5.155641077,26.6515781,1
124.1796875,52.97721114,0.090498654,-0.153768724,0.821070234,11.69904482,16.63766735,298.8940239,0
132.046875,59.56808859,-0.130182468,-0.627759615,2.100334448,12.5014367,10.75078834,166.3521256,0
131.953125,48.23702212,-0.007857675,0.114152419,6.194816054,30.85153801,5.160646753,26.40272457,0
112.9375,50.85407278,0.523728882,0.144431169,2.931438127,14.7412572,7.848661103,89.5988293,0
101.8671875,50.6261375,0.262378002,-0.006746242,8.879598662,36.34895285,4.292671117,17.91709527,0
85.4765625,38.05279327,0.464981536,1.915097257,2.637123746,15.60476815,9.001500087,104.6922366,0
123.640625,36.25770056,0.376466845,1.891835797,1.597826087,13.1127588,11.25355094,159.3851886,0
100.7421875,56.13797819,0.515803279,-0.24595624,2.178929766,14.67096503,9.70041963,117.5145097,0
113.4140625,59.75987462,0.415342958,-0.60248731,1.872909699,12.95376013,11.12832292,161.8534864,0
85.78125,33.28849686,0.596999349,4.248981819,2.204849498,17.28525218,9.32383321,97.80390223,0
127.7421875,54.87845178,-0.101846828,-0.242031272,15.09531773,45.15896424,3.229336708,9.786629928,0
131.71875,45.68624956,0.259880244,0.289494267,1.169732441,11.52162952,14.28514506,250.5022378,0
113.2421875,49.41671436,0.030504159,-0.172755293,3.295150502,17.18400351,7.189896237,65.346297,0
124.0625,47.95745999,0.12729069,-0.113653426,2.390468227,14.79250724,9.557792208,117.0486733,0
132.34375,49.95051262,-0.050393751,-0.309031538,7.877926421,32.9002264,4.448062103,19.81511679,0
135.4375,45.43621044,-0.108408831,0.28583784,2.933110368,17.88154653,8.375596501,85.16433573,0
99.109375,43.22691479,0.273002423,0.71521169,0.81270903,11.13770776,16.51389361,308.0241484,0
137.4921875,52.78893647,-0.358404338,-0.13282571,2.27090301,16.49146499,9.198558308,98.72573053,0
126.9921875,54.51196774,-0.04396591,-0.376093196,1.795150502,17.11159545,10.88797063,126.1409473,0
135.7109375,48.06687274,0.003209645,-0.354052285,2.451505017,19.81360018,8.66258021,78.42999134,0
118.625,46.92247596,0.121687667,0.09192107,8.804347826,33.28746559,3.914643414,14.87227412,0
120.15625,53.9340508,-0.075317639,-0.60171547,65.01421405,84.871045,0.708684168,-1.225191205,0
10.078125,38.35251975,5.20018925,26.46538334,122.1613712,65.31915379,0.144130842,-1.049979848,1
127.4140625,54.20757664,0.094950474,-0.230641874,5.109531773,28.22716989,6.670724932,46.99991393,0
107.5625,49.41276246,0.512646211,0.315114458,2.076923077,13.27037221,10.23186334,141.483368,0
129.375,70.37999538,-0.004721887,-1.239225377,13.84364548,39.05863187,3.180325713,10.38473001,0
121.5390625,48.91956126,-0.049874814,-0.013090931,2.984113712,21.04173862,8.362402844,77.12413734,0
128.109375,47.32289918,0.094367878,-0.238707758,2.653846154,14.21627889,8.750891831,108.1825749,0
144.828125,42.3167205,0.125357451,0.418894718,1.948160535,12.5199101,11.25589179,174.1302024,0
128.1953125,50.89005591,-0.302395325,-0.052189207,3.055183946,23.68480945,8.348243349,71.26043422,0
130.6953125,48.17182115,0.069649321,0.228739585,6.37458194,27.59729198,4.70467515,23.17114033,0
108.1328125,52.02153567,0.323158357,-0.159010997,1.925585284,12.48170491,11.3939811,176.6465092,0
104.515625,47.86471567,0.195533185,0.011958706,2.741638796,19.21318454,8.070856857,71.02013489,0
120.7890625,52.17827798,0.037722434,-0.411368793,4.153010033,20.20395585,6.837635619,57.30852667,0
118.0859375,49.66009895,0.247958889,-0.380414078,3.384615385,21.35421674,7.622538405,64.92444654,0
115.5546875,54.40556736,0.027173531,-0.330743906,2.246655518,14.42887749,9.104695749,108.5719736,0
96.5390625,49.03982794,0.628611897,-0.022269944,0.445652174,9.121598986,23.79285073,602.4315839,0
132.9296875,46.34823749,0.080802585,0.259840138,1.43729097,11.26810312,13.24443548,239.3059162,0
125.7734375,48.1287685,-0.167786773,-0.115305503,3.638795987,25.58156278,7.543516349,58.23679283,0
71.984375,79.08440748,1.086364722,-0.5356664,176.0150502,60.6623401,-1.081765182,0.377426241,1
110.9921875,56.74869163,0.529349357,-0.628164665,160.493311,96.80331638,-0.971316195,-0.94151086,0
105.671875,50.17331047,0.330387378,-0.023716098,2.617056856,16.15188704,8.609678876,90.57064804,0
123.3671875,49.3320812,0.009384939,-0.145357892,10.42976589,39.02093063,3.933022631,14.76960048,0
113.0546875,47.9155032,0.512237785,0.729326602,1.235785953,14.6368387,13.67109613,200.3152261,0
156.546875,49.32970381,-0.389647686,0.05683807,15.17140468,45.89478171,2.91474162,7.193624028,0
132.34375,50.42064271,-0.138260992,-0.217557628,5.273411371,30.20752628,5.789632521,32.79810817,0
55.5546875,30.88760082,3.386099145,17.27762954,13.46655518,40.83171334,3.613214833,13.44302918,1
138.15625,42.70473435,-0.148909065,1.018476243,2.049331104,12.6401868,10.77089319,161.8109388,0
117.296875,53.78303627,-0.013943733,-0.460481857,2.005852843,16.58138334,10.05453148,115.6145506,0
8.109375,33.7090572,6.172109061,39.09460495,111.3520067,72.14791573,0.204405534,-1.189458162,1
103.765625,39.56866744,0.457224901,1.168536769,1.064381271,13.22275209,14.68980389,235.3043356,0
130.640625,50.3760444,-0.278637857,-0.200793737,11.64297659,41.90497842,3.60267656,11.95490358,0
14.4609375,29.38773722,6.296725041,42.02539536,57.38210702,68.2628599,1.042517402,0.23163624,1
13.796875,31.31701798,6.099613976,38.47727791,68.7541806,68.01215788,0.721158338,-0.354039516,1
15.4609375,29.64659085,6.24443227,41.00497636,57.35785953,70.27851209,1.038219736,0.122544329,1
40.421875,31.7196236,4.504206249,25.1930472,19.26755853,48.16018406,3.021872524,8.989669513,1
23.4765625,28.22619706,6.111068801,41.38180222,47.02424749,62.36272079,1.435898641,1.467188043,1
6.4140625,30.92014092,6.187429415,40.10131647,121.367893,61.4164204,0.295248594,-1.027613812,1
11.6328125,30.55166503,6.255561501,40.839036,55.10284281,69.24592855,1.000682016,0.007548225,1
80.9609375,35.17332138,2.183944861,8.837161121,12.57608696,41.9203345,3.752025145,13.96083946,1
8.375,33.25187965,6.143548189,38.72489612,113.8687291,66.35820746,0.254297556,-1.026766473,1
68.8984375,35.40057376,2.0868649,8.762020548,2.352842809,19.72056251,9.892058464,103.6705375,1
147.8203125,45.77414554,-0.08401007,0.036523177,1.915551839,12.15378297,11.35620527,182.532263,0
53.96875,31.9002198,3.149333293,16.01967028,9.294314381,35.95817434,4.424007334,19.86896942,1
84.515625,38.75725424,1.108953491,3.364441065,16.84698997,48.21089227,2.882236481,7.399262069,1
89.3359375,42.77087892,1.203622763,2.942802735,7.311036789,33.7223601,5.172775286,27.67197695,1
39.7421875,31.1303324,4.895431652,29.11248644,23.05769231,52.24283263,2.481615475,5.658729247,1
109.296875,46.71361542,0.108473921,0.043936063,7.106187291,32.02073317,5.073370491,26.33510274,0
118.09375,37.47883517,-0.03160459,0.77460533,2.420568562,19.13133306,9.349548935,95.38109244,0
51.046875,33.52211476,3.755470816,19.54269421,14.10535117,41.44407044,3.56021064,13.0764954,1
121.7734375,54.59255542,0.294899203,-0.549917842,12.18478261,41.6300212,3.440841179,10.90820184,0
85.6875,35.48519718,0.712184647,3.70739484,2.515050167,15.31925388,8.645087047,96.2009376,0
111.8046875,47.39759662,0.179039689,0.002020543,3.483277592,19.04313589,7.839866784,75.42297053,0
140.6953125,48.61416309,-0.092634768,-0.108943546,1.459866221,12.1132157,12.98716877,214.2545252,0
118.40625,47.53755711,0.287346268,0.201792212,3.012541806,15.91403568,7.731587251,79.56010249,0
123.125,46.32864934,-0.057928891,-0.072526144,1.631270903,15.41213065,11.38117559,145.0257205,0
118.6171875,45.53863763,0.442851588,0.15853158,1.632943144,11.84317332,12.44998972,209.9235135,0
113.1328125,47.84780087,0.274207748,0.582829322,2.113712375,16.44898201,10.64739196,128.1788757,0
35.4296875,35.27053559,4.568207023,22.85806571,40.22240803,65.41621847,1.701719885,1.956476136,1
50.375,38.17107871,2.960198409,10.17820522,88.7458194,82.23541097,0.344893652,-1.134392158,1
113.5234375,49.95481784,0.342308536,-0.300371759,1.284280936,10.86337102,14.39629763,276.9697332,0
83.3671875,41.44157617,1.303898142,3.445580775,18.9180602,50.06415591,2.844080254,7.429223204,1
98.0625,41.61537989,0.509485929,1.104477791,2.234949833,14.14015426,9.885074816,126.4735568,0
109.3046875,40.55909242,0.531711969,1.056604184,2.02006689,13.21792889,10.16238116,140.8446503,0
42.84375,35.85287591,4.269030573,20.83257285,28.97240803,59.00960815,2.255584193,4.334875688,1
117.6328125,51.37072231,0.028521494,-0.397678839,1.260869565,10.61993963,14.90791301,296.8958092,0
124.2734375,53.45306277,0.047930857,-0.524675873,3.225752508,15.25576394,7.415103766,80.4106852,0
101.453125,47.04765858,0.231897964,-0.148723102,2.277591973,18.76678378,9.722551725,103.0329098,0
144.5546875,49.36832369,-0.134165552,0.003438096,4.556856187,27.77542425,7.012918477,50.59069134,0
126.5859375,56.64328173,0.019304231,-0.556150709,1.768394649,16.36858188,10.80425283,128.3633512,0
119.2734375,44.05194286,0.268799017,0.599025767,1.675585284,13.95304258,11.62837154,160.6532667,0
137.859375,53.02015159,-0.046149713,-0.162929567,1.559364548,14.67703554,11.29427267,142.81712,0
109.3671875,44.60326346,0.381444456,0.489801644,13.20986622,43.78915662,3.463896194,11.24478549,0
127.9453125,49.7988624,0.154423984,-0.045697955,2.176421405,15.31431487,10.5184923,130.3958647,0
127.609375,50.11599582,0.241651486,0.036489878,6.601170569,26.44111838,4.600821691,23.82844655,0
42.8359375,29.78327376,4.233078228,23.91826825,82.95317726,69.02299177,0.785385464,-0.112454296,1
103.5078125,40.05367416,0.493948894,1.442413744,1.553511706,16.92160696,12.12823845,155.3227666,0
122.46875,53.58811924,0.222825268,-0.499439017,1.311036789,14.72468334,12.39446805,163.6608429,0
125.4296875,46.97533987,0.105053386,-0.226289541,6.050167224,33.86562308,5.787359548,32.97210834,0
105.5703125,46.1983975,0.093947206,-0.09257685,2.403010033,17.89844422,8.480459668,79.44891599,0
102.0703125,42.89470822,0.280225149,0.635869947,2.9590301,18.21203139,8.598819639,88.98838308,0
127.53125,41.8178598,0.368036143,0.478221543,2.54264214,19.50025352,8.920925213,85.82449464,0
111.78125,53.47194613,0.205552732,-0.321112173,108.3503344,92.05658527,-0.147071583,-1.722876329,0
122.09375,51.99135107,0.077431779,-0.216043601,1.755016722,14.07140236,12.840494,195.2862676,0
114.84375,39.2405318,0.307487509,1.339832221,1.670568562,13.27129462,11.64494118,165.7791791,0
94.21875,42.42289651,0.740744772,1.414781676,2.843645485,15.94754575,7.868260052,80.06234243,0
109.640625,39.83790092,0.309137887,1.322247394,1.638795987,13.13328763,10.86928688,150.8929053,0
97.28125,48.96841098,0.562328303,0.489248008,1.616220736,12.3130449,11.45069113,176.957363,0
113.3828125,48.57743835,0.313824867,-0.163176589,0.472408027,10.35717036,23.36653961,554.7745694,0
137.421875,49.88966097,-0.032490505,-0.013831636,20.96153846,52.17793578,2.262503857,3.545822495,0
108.765625,43.81361168,0.251548402,0.227560106,2.653846154,20.59768902,8.887964367,84.31953123,0
125.265625,55.52202327,-0.224674013,-0.322379496,4.654682274,24.13802257,6.737697991,51.01813049,0
98.265625,42.00325218,0.27334086,0.560430702,1.444816054,13.05222843,12.00455211,177.0910853,0
91.734375,47.21584155,0.60527486,0.604172242,9.842809365,40.3842585,4.088567357,15.46865301,1
121.46875,49.76883084,0.007243647,-0.300718638,3.046822742,19.82092443,8.639683985,84.11275118,0
50.1953125,30.43103335,3.255718842,18.66181053,78.26003344,87.39220847,0.63143776,-1.0884909,1
133,46.21975362,-0.100521095,0.004872325,4.273411371,23.71735733,6.582654292,47.44413002,0
115.2421875,44.0560272,0.019827982,-0.130603305,8.932274247,34.03949008,4.336819172,19.57120828,0
127.4609375,54.57776882,-0.03797252,-0.45678437,4.184782609,24.18394121,6.511499002,45.95246331,0
102.765625,45.45232468,0.240828661,0.212385392,3.316053512,22.45647093,7.433711154,57.58255654,0
108.2109375,44.41945878,0.268164953,0.260290849,1.608695652,10.86496893,13.35225905,260.3034088,0
120.609375,54.23505474,0.229522006,-0.274503426,2.226588629,15.02766664,9.225369799,104.92736,0
118.328125,55.728851,0.145705105,-0.709315273,3.797658863,20.37735631,7.09055637,59.47765702,0
106.546875,45.12895747,0.437613485,0.436072027,2.453177258,16.74494827,8.838838303,95.15095401,0
20.9140625,43.18329888,3.888401588,14.80985139,109.2148829,56.43568405,0.580705039,0.065487529,1
127.140625,60.48149696,0.09564664,-1.02006732,17.38461538,55.21201972,3.212389549,8.971937642,0
123.8359375,55.31342193,0.149004085,-0.448239171,2.954013378,16.91055732,7.697625278,73.57127849,0
104.625,55.25480748,0.558790272,-0.049890517,1.947324415,13.0240863,10.59588709,151.2045668,0
115.0859375,48.63223393,0.06397531,0.000745754,1.346989967,12.369959,12.32195727,189.6662902,0
136.140625,49.24741973,0.034855641,-0.287276023,1.870401338,14.23926317,11.17914064,156.0226263,0
66.90625,37.09835692,2.01522619,8.207493846,11.1270903,40.00475183,3.931797851,15.30426303,1
111.6875,46.28035322,0.455196255,0.310318507,2.498327759,17.2619741,9.702887733,109.3388598,0
95.6796875,51.41132134,0.61841821,0.160659973,29.31020067,65.97586158,1.968168652,2.220737428,0
108.7265625,48.13566681,0.050253838,-0.26623507,6.535117057,32.46056941,5.400811761,29.2277289,0
54.546875,37.06431475,3.035278555,11.86593843,69.37374582,73.50571574,0.973691435,-0.008114323,1
124.015625,52.70169358,0.179369797,0.230985917,2.372909699,13.60834396,9.649481619,130.0941166,0
89.9921875,43.76455045,0.506857476,0.71158463,3.62541806,22.108848,7.354612855,60.42028052,0
131.1953125,50.06590322,-0.090631313,-0.050356626,3.226588629,18.91018188,7.665352563,70.14302195,0
123.375,48.18048749,-0.108205637,-0.207628256,13.73244147,48.37045573,3.479299886,10.78699105,0
134.9609375,49.46011688,0.138245735,-0.249280489,6.316053512,33.4166278,5.404571169,28.65721276,0
97.5078125,45.51733806,0.587065035,0.360822099,2.882943144,14.52030098,8.181717753,97.26972308,0
113.265625,56.71619097,0.1083605,-0.491662982,33.07943144,69.56823035,1.797009606,1.53910382,0
105.09375,42.5922597,0.034070559,0.668356072,6.132107023,30.27310372,5.324086963,29.04441531,0
127.8125,49.57644823,-0.006953711,0.171430327,5.260033445,22.51447193,5.503984414,35.87863656,0
125.3515625,52.2476958,-0.201786238,0.005692674,3.938963211,24.33490797,7.049244327,53.79980631,0
